TermOrganizers	LectureSpeaker	SeriesId	EdgeId	speaker	affiliation
hermes_juergen	hermes_juergen (uni-koeln)	ls8	ls8_t6_l2	hermes_juergen	uni-koeln
hermes_juergen	cugliana_elisa (uni-venezia)	ls8	ls8_t6_l3	cugliana_elisa	uni-venezia
hermes_juergen	palladino_chiara (uni-furman)	ls8	ls8_t6_l4	palladino_chiara	uni-furman
hermes_juergen	karimi_farimah (uni-koeln)	ls8	ls8_t6_l4	karimi_farimah	uni-koeln
hermes_juergen	oberste-hetbleck_nadine (uni-koeln)	ls8	ls8_t6_l5	oberste-hetbleck_nadine	uni-koeln
hermes_juergen	bigalke_jan (uni-koeln)	ls8	ls8_t6_l6	bigalke_jan	uni-koeln
hermes_juergen	drach_sviatoslav (uni-koeln)	ls8	ls8_t6_l6	drach_sviatoslav	uni-koeln
hermes_juergen	pohl_adrian (library-hbz-nrw)	ls8	ls8_t6_l7	pohl_adrian	library-hbz-nrw
hermes_juergen	christoph_pascal (library-hbz-nrw)	ls8	ls8_t6_l7	christoph_pascal	library-hbz-nrw
hermes_juergen	steeg_fabian (library-hbz-nrw)	ls8	ls8_t6_l7	steeg_fabian	library-hbz-nrw
hermes_juergen	kuroczynski_piotr (fh-mainz)	ls8	ls8_t6_l8	kuroczynski_piotr	fh-mainz
hermes_juergen	peters_jens (lvr-infokom)	ls8	ls8_t6_l9	peters_jens	lvr-infokom
neuefeind_claes	huitfeldt_claus (uni-bergen)	ls8	ls8_t6_l1	huitfeldt_claus	uni-bergen
neuefeind_claes	sperberg-mc-queen_michael (black-mesa-technologies)	ls8	ls8_t6_l1	sperberg-mc-queen_michael	black-mesa-technologies
neuefeind_claes	klein_bjoern (fh-nordwestschweiz)	ls8	ls8_t6_l2	klein_bjoern	fh-nordwestschweiz
neuefeind_claes	demmer_dennis (uni-koeln)	ls8	ls8_t6_l2	demmer_dennis	uni-koeln
neuefeind_claes	hermes_juergen (uni-koeln)	ls8	ls8_t6_l2	hermes_juergen	uni-koeln
neuefeind_claes	cugliana_elisa (uni-venezia)	ls8	ls8_t6_l3	cugliana_elisa	uni-venezia
neuefeind_claes	palladino_chiara (uni-furman)	ls8	ls8_t6_l4	palladino_chiara	uni-furman
neuefeind_claes	karimi_farimah (uni-koeln)	ls8	ls8_t6_l4	karimi_farimah	uni-koeln
neuefeind_claes	oberste-hetbleck_nadine (uni-koeln)	ls8	ls8_t6_l5	oberste-hetbleck_nadine	uni-koeln
neuefeind_claes	bigalke_jan (uni-koeln)	ls8	ls8_t6_l6	bigalke_jan	uni-koeln
neuefeind_claes	drach_sviatoslav (uni-koeln)	ls8	ls8_t6_l6	drach_sviatoslav	uni-koeln
neuefeind_claes	pohl_adrian (library-hbz-nrw)	ls8	ls8_t6_l7	pohl_adrian	library-hbz-nrw
neuefeind_claes	christoph_pascal (library-hbz-nrw)	ls8	ls8_t6_l7	christoph_pascal	library-hbz-nrw
neuefeind_claes	steeg_fabian (library-hbz-nrw)	ls8	ls8_t6_l7	steeg_fabian	library-hbz-nrw
neuefeind_claes	kuroczynski_piotr (fh-mainz)	ls8	ls8_t6_l8	kuroczynski_piotr	fh-mainz
neuefeind_claes	peters_jens (lvr-infokom)	ls8	ls8_t6_l9	peters_jens	lvr-infokom
dieckmann_lisa	huitfeldt_claus (uni-bergen)	ls8	ls8_t6_l1	huitfeldt_claus	uni-bergen
dieckmann_lisa	sperberg-mc-queen_michael (black-mesa-technologies)	ls8	ls8_t6_l1	sperberg-mc-queen_michael	black-mesa-technologies
dieckmann_lisa	klein_bjoern (fh-nordwestschweiz)	ls8	ls8_t6_l2	klein_bjoern	fh-nordwestschweiz
dieckmann_lisa	demmer_dennis (uni-koeln)	ls8	ls8_t6_l2	demmer_dennis	uni-koeln
dieckmann_lisa	hermes_juergen (uni-koeln)	ls8	ls8_t6_l2	hermes_juergen	uni-koeln
dieckmann_lisa	cugliana_elisa (uni-venezia)	ls8	ls8_t6_l3	cugliana_elisa	uni-venezia
dieckmann_lisa	palladino_chiara (uni-furman)	ls8	ls8_t6_l4	palladino_chiara	uni-furman
dieckmann_lisa	karimi_farimah (uni-koeln)	ls8	ls8_t6_l4	karimi_farimah	uni-koeln
dieckmann_lisa	oberste-hetbleck_nadine (uni-koeln)	ls8	ls8_t6_l5	oberste-hetbleck_nadine	uni-koeln
dieckmann_lisa	bigalke_jan (uni-koeln)	ls8	ls8_t6_l6	bigalke_jan	uni-koeln
dieckmann_lisa	drach_sviatoslav (uni-koeln)	ls8	ls8_t6_l6	drach_sviatoslav	uni-koeln
dieckmann_lisa	pohl_adrian (library-hbz-nrw)	ls8	ls8_t6_l7	pohl_adrian	library-hbz-nrw
dieckmann_lisa	christoph_pascal (library-hbz-nrw)	ls8	ls8_t6_l7	christoph_pascal	library-hbz-nrw
dieckmann_lisa	steeg_fabian (library-hbz-nrw)	ls8	ls8_t6_l7	steeg_fabian	library-hbz-nrw
dieckmann_lisa	kuroczynski_piotr (fh-mainz)	ls8	ls8_t6_l8	kuroczynski_piotr	fh-mainz
dieckmann_lisa	peters_jens (lvr-infokom)	ls8	ls8_t6_l9	peters_jens	lvr-infokom
gengnagel_tessa	huitfeldt_claus (uni-bergen)	ls8	ls8_t6_l1	huitfeldt_claus	uni-bergen
gengnagel_tessa	sperberg-mc-queen_michael (black-mesa-technologies)	ls8	ls8_t6_l1	sperberg-mc-queen_michael	black-mesa-technologies
gengnagel_tessa	klein_bjoern (fh-nordwestschweiz)	ls8	ls8_t6_l2	klein_bjoern	fh-nordwestschweiz
gengnagel_tessa	demmer_dennis (uni-koeln)	ls8	ls8_t6_l2	demmer_dennis	uni-koeln
gengnagel_tessa	hermes_juergen (uni-koeln)	ls8	ls8_t6_l2	hermes_juergen	uni-koeln
gengnagel_tessa	cugliana_elisa (uni-venezia)	ls8	ls8_t6_l3	cugliana_elisa	uni-venezia
gengnagel_tessa	palladino_chiara (uni-furman)	ls8	ls8_t6_l4	palladino_chiara	uni-furman
gengnagel_tessa	karimi_farimah (uni-koeln)	ls8	ls8_t6_l4	karimi_farimah	uni-koeln
gengnagel_tessa	oberste-hetbleck_nadine (uni-koeln)	ls8	ls8_t6_l5	oberste-hetbleck_nadine	uni-koeln
gengnagel_tessa	bigalke_jan (uni-koeln)	ls8	ls8_t6_l6	bigalke_jan	uni-koeln
gengnagel_tessa	drach_sviatoslav (uni-koeln)	ls8	ls8_t6_l6	drach_sviatoslav	uni-koeln
gengnagel_tessa	pohl_adrian (library-hbz-nrw)	ls8	ls8_t6_l7	pohl_adrian	library-hbz-nrw
gengnagel_tessa	christoph_pascal (library-hbz-nrw)	ls8	ls8_t6_l7	christoph_pascal	library-hbz-nrw
gengnagel_tessa	steeg_fabian (library-hbz-nrw)	ls8	ls8_t6_l7	steeg_fabian	library-hbz-nrw
gengnagel_tessa	kuroczynski_piotr (fh-mainz)	ls8	ls8_t6_l8	kuroczynski_piotr	fh-mainz
gengnagel_tessa	peters_jens (lvr-infokom)	ls8	ls8_t6_l9	peters_jens	lvr-infokom
hermes_juergen	gengnagel_tessa (uni-koeln)	ls8	ls8_t7_l1	gengnagel_tessa	uni-koeln
hermes_juergen	pollin_christopher (uni-graz)	ls8	ls8_t7_l2	pollin_christopher	uni-graz
hermes_juergen	guenther_sabine-de (fh-potsdam)	ls8	ls8_t7_l3	guenther_sabine-de	fh-potsdam
hermes_juergen	freyberg_linda (fh-potsdam)	ls8	ls8_t7_l3	freyberg_linda	fh-potsdam
hermes_juergen	cetinoglu_oezlem (uni-stuttgart)	ls8	ls8_t7_l4	cetinoglu_oezlem	uni-stuttgart
hermes_juergen	effinger_maria (library-uni-heidelberg)	ls8	ls8_t7_l5	effinger_maria	library-uni-heidelberg
hermes_juergen	roewenstrunk_daniel (uni-paderborn)	ls8	ls8_t7_l6	roewenstrunk_daniel	uni-paderborn
hermes_juergen	busch_hannah (huygens-ing)	ls8	ls8_t7_l7	busch_hannah	huygens-ing
hermes_juergen	thomas_christian (bbaw)	ls8	ls8_t7_l8	thomas_christian	bbaw
hermes_juergen	mischke_britta (uni-koeln)	ls8	ls8_t7_l9	mischke_britta	uni-koeln
hermes_juergen	perathoner_marcello (uni-koeln)	ls8	ls8_t7_l9	perathoner_marcello	uni-koeln
hermes_juergen	heftberger_adelheid (archive-barch-berlin)	ls8	ls8_t7_l10	heftberger_adelheid	archive-barch-berlin
hermes_juergen	binnewitt_johanna (bibb)	ls8	ls8_t7_l11	binnewitt_johanna	bibb
neuefeind_claes	gengnagel_tessa (uni-koeln)	ls8	ls8_t7_l1	gengnagel_tessa	uni-koeln
neuefeind_claes	pollin_christopher (uni-graz)	ls8	ls8_t7_l2	pollin_christopher	uni-graz
neuefeind_claes	guenther_sabine-de (fh-potsdam)	ls8	ls8_t7_l3	guenther_sabine-de	fh-potsdam
neuefeind_claes	freyberg_linda (fh-potsdam)	ls8	ls8_t7_l3	freyberg_linda	fh-potsdam
neuefeind_claes	cetinoglu_oezlem (uni-stuttgart)	ls8	ls8_t7_l4	cetinoglu_oezlem	uni-stuttgart
neuefeind_claes	effinger_maria (library-uni-heidelberg)	ls8	ls8_t7_l5	effinger_maria	library-uni-heidelberg
neuefeind_claes	roewenstrunk_daniel (uni-paderborn)	ls8	ls8_t7_l6	roewenstrunk_daniel	uni-paderborn
neuefeind_claes	busch_hannah (huygens-ing)	ls8	ls8_t7_l7	busch_hannah	huygens-ing
neuefeind_claes	thomas_christian (bbaw)	ls8	ls8_t7_l8	thomas_christian	bbaw
neuefeind_claes	mischke_britta (uni-koeln)	ls8	ls8_t7_l9	mischke_britta	uni-koeln
neuefeind_claes	perathoner_marcello (uni-koeln)	ls8	ls8_t7_l9	perathoner_marcello	uni-koeln
neuefeind_claes	heftberger_adelheid (archive-barch-berlin)	ls8	ls8_t7_l10	heftberger_adelheid	archive-barch-berlin
neuefeind_claes	binnewitt_johanna (bibb)	ls8	ls8_t7_l11	binnewitt_johanna	bibb
dieckmann_lisa	gengnagel_tessa (uni-koeln)	ls8	ls8_t7_l1	gengnagel_tessa	uni-koeln
dieckmann_lisa	pollin_christopher (uni-graz)	ls8	ls8_t7_l2	pollin_christopher	uni-graz
dieckmann_lisa	guenther_sabine-de (fh-potsdam)	ls8	ls8_t7_l3	guenther_sabine-de	fh-potsdam
dieckmann_lisa	freyberg_linda (fh-potsdam)	ls8	ls8_t7_l3	freyberg_linda	fh-potsdam
dieckmann_lisa	cetinoglu_oezlem (uni-stuttgart)	ls8	ls8_t7_l4	cetinoglu_oezlem	uni-stuttgart
dieckmann_lisa	effinger_maria (library-uni-heidelberg)	ls8	ls8_t7_l5	effinger_maria	library-uni-heidelberg
dieckmann_lisa	roewenstrunk_daniel (uni-paderborn)	ls8	ls8_t7_l6	roewenstrunk_daniel	uni-paderborn
dieckmann_lisa	busch_hannah (huygens-ing)	ls8	ls8_t7_l7	busch_hannah	huygens-ing
dieckmann_lisa	thomas_christian (bbaw)	ls8	ls8_t7_l8	thomas_christian	bbaw
dieckmann_lisa	mischke_britta (uni-koeln)	ls8	ls8_t7_l9	mischke_britta	uni-koeln
dieckmann_lisa	perathoner_marcello (uni-koeln)	ls8	ls8_t7_l9	perathoner_marcello	uni-koeln
dieckmann_lisa	heftberger_adelheid (archive-barch-berlin)	ls8	ls8_t7_l10	heftberger_adelheid	archive-barch-berlin
dieckmann_lisa	binnewitt_johanna (bibb)	ls8	ls8_t7_l11	binnewitt_johanna	bibb
gengnagel_tessa	gengnagel_tessa (uni-koeln)	ls8	ls8_t7_l1	gengnagel_tessa	uni-koeln
gengnagel_tessa	pollin_christopher (uni-graz)	ls8	ls8_t7_l2	pollin_christopher	uni-graz
gengnagel_tessa	guenther_sabine-de (fh-potsdam)	ls8	ls8_t7_l3	guenther_sabine-de	fh-potsdam
gengnagel_tessa	freyberg_linda (fh-potsdam)	ls8	ls8_t7_l3	freyberg_linda	fh-potsdam
gengnagel_tessa	cetinoglu_oezlem (uni-stuttgart)	ls8	ls8_t7_l4	cetinoglu_oezlem	uni-stuttgart
gengnagel_tessa	effinger_maria (library-uni-heidelberg)	ls8	ls8_t7_l5	effinger_maria	library-uni-heidelberg
gengnagel_tessa	roewenstrunk_daniel (uni-paderborn)	ls8	ls8_t7_l6	roewenstrunk_daniel	uni-paderborn
gengnagel_tessa	busch_hannah (huygens-ing)	ls8	ls8_t7_l7	busch_hannah	huygens-ing
gengnagel_tessa	thomas_christian (bbaw)	ls8	ls8_t7_l8	thomas_christian	bbaw
gengnagel_tessa	mischke_britta (uni-koeln)	ls8	ls8_t7_l9	mischke_britta	uni-koeln
gengnagel_tessa	perathoner_marcello (uni-koeln)	ls8	ls8_t7_l9	perathoner_marcello	uni-koeln
gengnagel_tessa	heftberger_adelheid (archive-barch-berlin)	ls8	ls8_t7_l10	heftberger_adelheid	archive-barch-berlin
gengnagel_tessa	binnewitt_johanna (bibb)	ls8	ls8_t7_l11	binnewitt_johanna	bibb
hermes_juergen	gengnagel_tessa (uni-koeln)	ls8	ls8_t8_l1	gengnagel_tessa	uni-koeln
hermes_juergen	wuebbena_thorsten (ieg-mainz)	ls8	ls8_t8_l2	wuebbena_thorsten	ieg-mainz
hermes_juergen	henny-krahmer_ulrike (uni-rostock)	ls8	ls8_t8_l3	henny-krahmer_ulrike	uni-rostock
hermes_juergen	offert_fabian (uni-sb-california)	ls8	ls8_t8_l4	offert_fabian	uni-sb-california
hermes_juergen	probst_nora (uni-paderborn)	ls8	ls8_t8_l5	probst_nora	uni-paderborn
hermes_juergen	pagel_janis (uni-koeln)	ls8	ls8_t8_l6	pagel_janis	uni-koeln
hermes_juergen	lorenz_andrea (uni-hamburg)	ls8	ls8_t8_l7	lorenz_andrea	uni-hamburg
hermes_juergen	berg_mia (uni-bochum)	ls8	ls8_t8_l7	berg_mia	uni-bochum
hermes_juergen	schrade_torsten (adw-mainz)	ls8	ls8_t8_l8	schrade_torsten	adw-mainz
hermes_juergen	popovic_mihailo (oeaw)	ls8	ls8_t8_l9	popovic_mihailo	oeaw
hermes_juergen	koschicek-krombholz_bernhard (oeaw)	ls8	ls8_t8_l9	koschicek-krombholz_bernhard	oeaw
hermes_juergen	stede_manfred (uni-potsdam)	ls8	ls8_t8_l10	stede_manfred	uni-potsdam
hermes_juergen	santos_pedro (fraunhofer-igd)	ls8	ls8_t8_l11	santos_pedro	fraunhofer-igd
neuefeind_claes	gengnagel_tessa (uni-koeln)	ls8	ls8_t8_l1	gengnagel_tessa	uni-koeln
neuefeind_claes	wuebbena_thorsten (ieg-mainz)	ls8	ls8_t8_l2	wuebbena_thorsten	ieg-mainz
neuefeind_claes	henny-krahmer_ulrike (uni-rostock)	ls8	ls8_t8_l3	henny-krahmer_ulrike	uni-rostock
neuefeind_claes	offert_fabian (uni-sb-california)	ls8	ls8_t8_l4	offert_fabian	uni-sb-california
neuefeind_claes	probst_nora (uni-paderborn)	ls8	ls8_t8_l5	probst_nora	uni-paderborn
neuefeind_claes	pagel_janis (uni-koeln)	ls8	ls8_t8_l6	pagel_janis	uni-koeln
neuefeind_claes	lorenz_andrea (uni-hamburg)	ls8	ls8_t8_l7	lorenz_andrea	uni-hamburg
neuefeind_claes	berg_mia (uni-bochum)	ls8	ls8_t8_l7	berg_mia	uni-bochum
neuefeind_claes	schrade_torsten (adw-mainz)	ls8	ls8_t8_l8	schrade_torsten	adw-mainz
neuefeind_claes	popovic_mihailo (oeaw)	ls8	ls8_t8_l9	popovic_mihailo	oeaw
neuefeind_claes	koschicek-krombholz_bernhard (oeaw)	ls8	ls8_t8_l9	koschicek-krombholz_bernhard	oeaw
neuefeind_claes	stede_manfred (uni-potsdam)	ls8	ls8_t8_l10	stede_manfred	uni-potsdam
neuefeind_claes	santos_pedro (fraunhofer-igd)	ls8	ls8_t8_l11	santos_pedro	fraunhofer-igd
dieckmann_lisa	gengnagel_tessa (uni-koeln)	ls8	ls8_t8_l1	gengnagel_tessa	uni-koeln
dieckmann_lisa	wuebbena_thorsten (ieg-mainz)	ls8	ls8_t8_l2	wuebbena_thorsten	ieg-mainz
dieckmann_lisa	henny-krahmer_ulrike (uni-rostock)	ls8	ls8_t8_l3	henny-krahmer_ulrike	uni-rostock
dieckmann_lisa	offert_fabian (uni-sb-california)	ls8	ls8_t8_l4	offert_fabian	uni-sb-california
dieckmann_lisa	probst_nora (uni-paderborn)	ls8	ls8_t8_l5	probst_nora	uni-paderborn
dieckmann_lisa	pagel_janis (uni-koeln)	ls8	ls8_t8_l6	pagel_janis	uni-koeln
dieckmann_lisa	lorenz_andrea (uni-hamburg)	ls8	ls8_t8_l7	lorenz_andrea	uni-hamburg
dieckmann_lisa	berg_mia (uni-bochum)	ls8	ls8_t8_l7	berg_mia	uni-bochum
dieckmann_lisa	schrade_torsten (adw-mainz)	ls8	ls8_t8_l8	schrade_torsten	adw-mainz
dieckmann_lisa	popovic_mihailo (oeaw)	ls8	ls8_t8_l9	popovic_mihailo	oeaw
dieckmann_lisa	koschicek-krombholz_bernhard (oeaw)	ls8	ls8_t8_l9	koschicek-krombholz_bernhard	oeaw
dieckmann_lisa	stede_manfred (uni-potsdam)	ls8	ls8_t8_l10	stede_manfred	uni-potsdam
dieckmann_lisa	santos_pedro (fraunhofer-igd)	ls8	ls8_t8_l11	santos_pedro	fraunhofer-igd
gengnagel_tessa	gengnagel_tessa (uni-koeln)	ls8	ls8_t8_l1	gengnagel_tessa	uni-koeln
gengnagel_tessa	wuebbena_thorsten (ieg-mainz)	ls8	ls8_t8_l2	wuebbena_thorsten	ieg-mainz
gengnagel_tessa	henny-krahmer_ulrike (uni-rostock)	ls8	ls8_t8_l3	henny-krahmer_ulrike	uni-rostock
gengnagel_tessa	offert_fabian (uni-sb-california)	ls8	ls8_t8_l4	offert_fabian	uni-sb-california
gengnagel_tessa	probst_nora (uni-paderborn)	ls8	ls8_t8_l5	probst_nora	uni-paderborn
gengnagel_tessa	pagel_janis (uni-koeln)	ls8	ls8_t8_l6	pagel_janis	uni-koeln
gengnagel_tessa	lorenz_andrea (uni-hamburg)	ls8	ls8_t8_l7	lorenz_andrea	uni-hamburg
gengnagel_tessa	berg_mia (uni-bochum)	ls8	ls8_t8_l7	berg_mia	uni-bochum
gengnagel_tessa	schrade_torsten (adw-mainz)	ls8	ls8_t8_l8	schrade_torsten	adw-mainz
gengnagel_tessa	popovic_mihailo (oeaw)	ls8	ls8_t8_l9	popovic_mihailo	oeaw
gengnagel_tessa	koschicek-krombholz_bernhard (oeaw)	ls8	ls8_t8_l9	koschicek-krombholz_bernhard	oeaw
gengnagel_tessa	stede_manfred (uni-potsdam)	ls8	ls8_t8_l10	stede_manfred	uni-potsdam
gengnagel_tessa	santos_pedro (fraunhofer-igd)	ls8	ls8_t8_l11	santos_pedro	fraunhofer-igd
hermes_juergen	hessbrueggen-walter_stefan (uni-bochum)	ls8	ls8_t9_l1	hessbrueggen-walter_stefan	uni-bochum
hermes_juergen	grund_vera (uni-paderborn)	ls8	ls8_t9_l2	grund_vera	uni-paderborn
hermes_juergen	drewes_henner (uni-paderborn)	ls8	ls8_t9_l2	drewes_henner	uni-paderborn
hermes_juergen	muenzmay_andreas (uni-paderborn)	ls8	ls8_t9_l2	muenzmay_andreas	uni-paderborn
hermes_juergen	messemer_heike (uni-dresden)	ls8	ls8_t9_l3	messemer_heike	uni-dresden
hermes_juergen	schrader_oliver (cceh)	ls8	ls8_t9_l4	schrader_oliver	cceh
hermes_juergen	gengnagel_tessa (cceh)	ls8	ls8_t9_l4	gengnagel_tessa	cceh
hermes_juergen	gassmann_sebastian (uni-bonn)	ls8	ls8_t9_l4	gassmann_sebastian	uni-bonn
hermes_juergen	sode_claudia (uni-koeln)	ls8	ls8_t9_l5	sode_claudia	uni-koeln
hermes_juergen	filosa_martina (uni-koeln)	ls8	ls8_t9_l5	filosa_martina	uni-koeln
hermes_juergen	sopracasa_alessio (uni-paris-sorbonne)	ls8	ls8_t9_l5	sopracasa_alessio	uni-paris-sorbonne
hermes_juergen	koenig_mareike (dhi-paris)	ls8	ls8_t9_l6	koenig_mareike	dhi-paris
hermes_juergen	ostrowski_alina (uni-passau)	ls8	ls8_t9_l6	ostrowski_alina	uni-passau
hermes_juergen	horstmann_jan (uni-muenster)	ls8	ls8_t9_l7	horstmann_jan	uni-muenster
hermes_juergen	blumtritt_jonathan (cceh)	ls8	ls8_t9_l7	blumtritt_jonathan	cceh
hermes_juergen	herrmann_berenike (uni-bielefeld)	ls8	ls8_t9_l8	herrmann_berenike	uni-bielefeld
hermes_juergen	finlayson_mark (uni-florida)	ls8	ls8_t9_l8	finlayson_mark	uni-florida
hermes_juergen	heusinger_klaus-von (uni-koeln)	ls8	ls8_t9_l8	heusinger_klaus-von	uni-koeln
hermes_juergen	huitfeldt_claus (uni-bergen)	ls8	ls8_t9_l9	huitfeldt_claus	uni-bergen
neuefeind_claes	hessbrueggen-walter_stefan (uni-bochum)	ls8	ls8_t9_l1	hessbrueggen-walter_stefan	uni-bochum
neuefeind_claes	grund_vera (uni-paderborn)	ls8	ls8_t9_l2	grund_vera	uni-paderborn
neuefeind_claes	drewes_henner (uni-paderborn)	ls8	ls8_t9_l2	drewes_henner	uni-paderborn
neuefeind_claes	muenzmay_andreas (uni-paderborn)	ls8	ls8_t9_l2	muenzmay_andreas	uni-paderborn
neuefeind_claes	messemer_heike (uni-dresden)	ls8	ls8_t9_l3	messemer_heike	uni-dresden
neuefeind_claes	schrader_oliver (cceh)	ls8	ls8_t9_l4	schrader_oliver	cceh
neuefeind_claes	gengnagel_tessa (cceh)	ls8	ls8_t9_l4	gengnagel_tessa	cceh
neuefeind_claes	gassmann_sebastian (uni-bonn)	ls8	ls8_t9_l4	gassmann_sebastian	uni-bonn
neuefeind_claes	sode_claudia (uni-koeln)	ls8	ls8_t9_l5	sode_claudia	uni-koeln
neuefeind_claes	filosa_martina (uni-koeln)	ls8	ls8_t9_l5	filosa_martina	uni-koeln
neuefeind_claes	sopracasa_alessio (uni-paris-sorbonne)	ls8	ls8_t9_l5	sopracasa_alessio	uni-paris-sorbonne
neuefeind_claes	koenig_mareike (dhi-paris)	ls8	ls8_t9_l6	koenig_mareike	dhi-paris
neuefeind_claes	ostrowski_alina (uni-passau)	ls8	ls8_t9_l6	ostrowski_alina	uni-passau
neuefeind_claes	horstmann_jan (uni-muenster)	ls8	ls8_t9_l7	horstmann_jan	uni-muenster
neuefeind_claes	blumtritt_jonathan (cceh)	ls8	ls8_t9_l7	blumtritt_jonathan	cceh
neuefeind_claes	herrmann_berenike (uni-bielefeld)	ls8	ls8_t9_l8	herrmann_berenike	uni-bielefeld
neuefeind_claes	finlayson_mark (uni-florida)	ls8	ls8_t9_l8	finlayson_mark	uni-florida
neuefeind_claes	heusinger_klaus-von (uni-koeln)	ls8	ls8_t9_l8	heusinger_klaus-von	uni-koeln
neuefeind_claes	huitfeldt_claus (uni-bergen)	ls8	ls8_t9_l9	huitfeldt_claus	uni-bergen
dieckmann_lisa	hessbrueggen-walter_stefan (uni-bochum)	ls8	ls8_t9_l1	hessbrueggen-walter_stefan	uni-bochum
dieckmann_lisa	grund_vera (uni-paderborn)	ls8	ls8_t9_l2	grund_vera	uni-paderborn
dieckmann_lisa	drewes_henner (uni-paderborn)	ls8	ls8_t9_l2	drewes_henner	uni-paderborn
dieckmann_lisa	muenzmay_andreas (uni-paderborn)	ls8	ls8_t9_l2	muenzmay_andreas	uni-paderborn
dieckmann_lisa	messemer_heike (uni-dresden)	ls8	ls8_t9_l3	messemer_heike	uni-dresden
dieckmann_lisa	schrader_oliver (cceh)	ls8	ls8_t9_l4	schrader_oliver	cceh
dieckmann_lisa	gengnagel_tessa (cceh)	ls8	ls8_t9_l4	gengnagel_tessa	cceh
dieckmann_lisa	gassmann_sebastian (uni-bonn)	ls8	ls8_t9_l4	gassmann_sebastian	uni-bonn
dieckmann_lisa	sode_claudia (uni-koeln)	ls8	ls8_t9_l5	sode_claudia	uni-koeln
dieckmann_lisa	filosa_martina (uni-koeln)	ls8	ls8_t9_l5	filosa_martina	uni-koeln
dieckmann_lisa	sopracasa_alessio (uni-paris-sorbonne)	ls8	ls8_t9_l5	sopracasa_alessio	uni-paris-sorbonne
dieckmann_lisa	koenig_mareike (dhi-paris)	ls8	ls8_t9_l6	koenig_mareike	dhi-paris
dieckmann_lisa	ostrowski_alina (uni-passau)	ls8	ls8_t9_l6	ostrowski_alina	uni-passau
dieckmann_lisa	horstmann_jan (uni-muenster)	ls8	ls8_t9_l7	horstmann_jan	uni-muenster
dieckmann_lisa	blumtritt_jonathan (cceh)	ls8	ls8_t9_l7	blumtritt_jonathan	cceh
dieckmann_lisa	herrmann_berenike (uni-bielefeld)	ls8	ls8_t9_l8	herrmann_berenike	uni-bielefeld
dieckmann_lisa	finlayson_mark (uni-florida)	ls8	ls8_t9_l8	finlayson_mark	uni-florida
dieckmann_lisa	heusinger_klaus-von (uni-koeln)	ls8	ls8_t9_l8	heusinger_klaus-von	uni-koeln
dieckmann_lisa	huitfeldt_claus (uni-bergen)	ls8	ls8_t9_l9	huitfeldt_claus	uni-bergen
gengnagel_tessa	hessbrueggen-walter_stefan (uni-bochum)	ls8	ls8_t9_l1	hessbrueggen-walter_stefan	uni-bochum
gengnagel_tessa	grund_vera (uni-paderborn)	ls8	ls8_t9_l2	grund_vera	uni-paderborn
gengnagel_tessa	drewes_henner (uni-paderborn)	ls8	ls8_t9_l2	drewes_henner	uni-paderborn
gengnagel_tessa	muenzmay_andreas (uni-paderborn)	ls8	ls8_t9_l2	muenzmay_andreas	uni-paderborn
gengnagel_tessa	messemer_heike (uni-dresden)	ls8	ls8_t9_l3	messemer_heike	uni-dresden
gengnagel_tessa	schrader_oliver (cceh)	ls8	ls8_t9_l4	schrader_oliver	cceh
gengnagel_tessa	gengnagel_tessa (cceh)	ls8	ls8_t9_l4	gengnagel_tessa	cceh
gengnagel_tessa	gassmann_sebastian (uni-bonn)	ls8	ls8_t9_l4	gassmann_sebastian	uni-bonn
gengnagel_tessa	sode_claudia (uni-koeln)	ls8	ls8_t9_l5	sode_claudia	uni-koeln
gengnagel_tessa	filosa_martina (uni-koeln)	ls8	ls8_t9_l5	filosa_martina	uni-koeln
gengnagel_tessa	sopracasa_alessio (uni-paris-sorbonne)	ls8	ls8_t9_l5	sopracasa_alessio	uni-paris-sorbonne
gengnagel_tessa	koenig_mareike (dhi-paris)	ls8	ls8_t9_l6	koenig_mareike	dhi-paris
gengnagel_tessa	ostrowski_alina (uni-passau)	ls8	ls8_t9_l6	ostrowski_alina	uni-passau
gengnagel_tessa	horstmann_jan (uni-muenster)	ls8	ls8_t9_l7	horstmann_jan	uni-muenster
gengnagel_tessa	blumtritt_jonathan (cceh)	ls8	ls8_t9_l7	blumtritt_jonathan	cceh
gengnagel_tessa	herrmann_berenike (uni-bielefeld)	ls8	ls8_t9_l8	herrmann_berenike	uni-bielefeld
gengnagel_tessa	finlayson_mark (uni-florida)	ls8	ls8_t9_l8	finlayson_mark	uni-florida
gengnagel_tessa	heusinger_klaus-von (uni-koeln)	ls8	ls8_t9_l8	heusinger_klaus-von	uni-koeln
gengnagel_tessa	huitfeldt_claus (uni-bergen)	ls8	ls8_t9_l9	huitfeldt_claus	uni-bergen
hermes_juergen	niknia_massoomeh (uni-koeln)	ls8	ls8_t10_l1	niknia_massoomeh	uni-koeln
hermes_juergen	ruiz-fabo_pablo (uni-strasbourg)	ls8	ls8_t10_l2	ruiz-fabo_pablo	uni-strasbourg
hermes_juergen	kurz_susanne (uni-koeln)	ls8	ls8_t10_l3	kurz_susanne	uni-koeln
hermes_juergen	li_weixuan (uni-leiden)	ls8	ls8_t10_l4	li_weixuan	uni-leiden
